"country_code","gender","date","actual","pred"
"AR","female",2019-12-09,1.42753623188406,1.94972325400803
"AR","female",2019-12-16,1.28260869565217,1.43463210305653
"AR","female",2019-12-23,1.2463768115942,1.82415174084887
"AR","female",2019-12-30,0.333333333333333,1.45710180888134
"AR","female",2020-01-06,0.539568345323741,0.416801096216137
"AR","female",2020-01-13,1.23021582733813,0.997889678868712
"AR","female",2020-01-20,1.50714285714286,1.16273530687799
"AR","female",2020-01-27,1.27142857142857,1.76472910528266
"AR","female",2020-02-03,1.24822695035461,1.31697724911808
"AR","female",2020-02-10,1.30281690140845,1.19972192143738
"AR","female",2020-02-17,1.09154929577465,1.51591945991568
"AR","female",2020-02-24,0.944055944055944,1.13512298269819
"AR","female",2020-03-02,0.566433566433566,0.942058254548412
"AR","female",2020-03-09,1.3006993006993,1.11697386309656
"AR","female",2020-03-16,1.24475524475524,1.37606275411454
"AR","female",2020-03-23,1.28965517241379,0.991504136959779
"AR","female",2020-03-30,1.24137931034483,1.44455483393183
"AR","female",2020-04-06,1.32413793103448,1.38042056780236
"AR","female",2020-04-13,1.83561643835616,1.04470033782288
"AR","female",2020-04-20,2.37837837837838,1.20256783266258
"AR","female",2020-04-27,1.28187919463087,1.6986736060483
"AR","female",2020-05-04,1.43333333333333,1.48028460192881
"AR","female",2020-05-11,1.57333333333333,1.55997455592283
"AR","female",2020-05-18,1.6953642384106,1.69371624552222
"AR","female",2020-05-25,1.44370860927152,1.44128461659107
"AR","female",2020-06-01,1.15894039735099,0.985349023339007
"AR","female",2020-06-08,2.22516556291391,1.12169995333355
"AR","female",2020-06-15,1.83443708609272,0.840165527050718
"AR","female",2020-06-22,1.62913907284768,0.771666818170548
"AR","female",2020-06-29,1.99337748344371,0.953310137032887
"AR","female",2020-07-06,1.5364238410596,0.912635269397302
"AR","female",2020-07-13,1.24503311258278,1.37033994360965
"AR","female",2020-07-20,1.5364238410596,0.905402361425149
"AR","female",2020-07-27,1.94701986754967,0.976521327335781
"AR","male",2014-01-06,0.769337016574586,NA
"AR","male",2014-01-13,0.495867768595041,NA
"AR","male",2014-01-20,0.548830811554333,NA
